Date,AAPL US EQUITY,BABA US EQUITY,DIS US EQUITY,LULU US EQUITY,PSX US EQUITY,SPGI US EQUITY,LMT US EQUITY,TXN US EQUITY,V US EQUITY,MCD US EQUITY,SPX INDEX
04/24/2019,51.79,185.67,135.1,178.27,94.28,218.38,330.12,118.43,161.49,197.63,2927.25
04/25/2019,51.32,187.88,137.24,177.29,95.22,219.2,328.87,117.17,161.02,197.93,2926.17
04/26/2019,51.075,187.09,139.92,177.09,94.92,220.27,328.33,117.21,162.93,197.42,2939.88
04/29/2019,51.153,186.94,139.3,177.5,95.36,219.7,328.59,116.7,164.15,197.12,2943.03
04/30/2019,50.168,185.57,136.97,176.35,94.27,220.66,333.33,117.83,164.43,197.57,2945.83
05/01/2019,52.63,189.31,136.38,175.67,91.84,219.45,331.85,116.29,162.79,194.17,2923.73
05/02/2019,52.288,190.39,134.14,176.55,89.1,217.17,332.55,117.46,161.12,194.61,2917.52
05/03/2019,52.938,195.21,134.33,178.64,89.56,217.88,334.07,117.47,162.04,197.52,2945.64
05/06/2019,52.12,188.24,135,177.69,87.03,219.61,335.72,115.86,162.28,198.9,2932.47
05/07/2019,50.715,181.43,133.44,173.98,86.55,214.6,330.9,113.93,160.21,198.04,2884.05
05/08/2019,50.725,179.59,134.99,175.17,85.9,214.73,334.18,112.56,160.76,198.03,2879.42
05/09/2019,50.18,179.04,133.59,173.71,85.75,213.12,339.36,112.15,159.81,197.73,2870.72
05/10/2019,49.295,178,134.04,173.68,86.65,214.33,341.35,112.6,160.71,199.99,2881.4
05/13/2019,46.43,170.01,131.34,167.57,85.79,208.68,335.37,107.11,157.33,199.03,2811.87
05/14/2019,47.165,174.84,133.2,170.68,86.92,211.83,336.17,109.04,160.21,198.01,2834.41
05/15/2019,47.73,177.6,134.68,172.88,87.3,211.72,334.15,110.29,162.79,199.07,2850.96
05/16/2019,47.52,175.57,135.5,176.8,88.3,215.29,339.39,109.21,164.87,199.99,2876.32
05/17/2019,47.25,169.57,135.04,173,84.81,212.94,337.99,106.79,164.09,199.22,2859.53
05/20/2019,45.773,160.65,133.91,174.15,84.52,211.83,342.01,104.73,163.47,198.99,2840.23
05/21/2019,46.65,163.43,134.09,176.53,86.16,216.93,343.95,107,163.86,199.84,2864.36
05/22/2019,45.695,158.83,133.85,175.72,85.6,217.6,341.3,106.78,164.24,199.96,2856.27
05/23/2019,44.915,156,132.73,170.2,82.27,213.99,340.07,105.83,161.51,198.97,2822.24
05/24/2019,44.743,155,132.79,172.78,82.94,214.33,338.78,105.06,162.64,197.77,2826.06
05/28/2019,44.558,154.81,132.62,173.55,82.52,214.52,337.89,103.21,163.71,196.67,2802.39
05/29/2019,44.345,152.48,131.57,161.59,82.75,216.54,339.34,104.15,162.73,196.02,2783.02
05/30/2019,44.575,151.07,132.2,163.85,82.06,217.16,341.96,105.44,162.76,199.24,2788.86
05/31/2019,43.768,149.26,132.04,165.59,80.8,213.88,338.54,104.31,161.33,198.27,2752.06
06/03/2019,43.325,149.91,132.47,163.87,82.2,212.97,344.57,105.17,158.6,198.78,2744.45
06/04/2019,44.91,154.15,134.82,169,84.12,214.83,349.35,109.12,162.33,199.63,2803.27
06/05/2019,45.635,151.65,135.94,173.52,84.83,220.27,352.7,109.48,165.39,200.13,2826.15
06/06/2019,46.305,151.5,137.21,170.38,84.9,222.01,352.52,110.19,166.92,203.05,2843.49
06/07/2019,47.538,154.23,138.04,172.49,85.52,224.67,355.23,111.17,170.05,205.48,2873.34
06/10/2019,48.145,159.85,137.07,171.35,85.9,227.13,351.6,112.63,170.82,201.3,2886.73
06/11/2019,48.703,162.65,135.08,171.63,84.71,222.69,344.04,112.93,170.31,203.26,2885.72
06/12/2019,48.548,160.04,135.72,170.89,83.25,224.2,345.51,110.34,171.59,204.93,2879.84
06/13/2019,48.538,160.33,141.74,174.52,85.24,224.45,349.08,111.18,169.35,204.49,2891.64
06/14/2019,48.185,158.1,141.65,176.71,85.59,224.9,350.14,107.31,169.66,205.29,2886.98
06/17/2019,48.473,159.91,140.97,183.34,85.91,224.17,348.69,106.72,169.56,203.81,2889.67
06/18/2019,49.613,165.51,139.24,188.03,86.8,226.23,353.52,111.04,169.28,204.51,2917.75
06/19/2019,49.468,165.46,140.92,187.1,87.6,230.57,355.73,111.3,170.69,204.55,2926.46
06/20/2019,49.865,168.25,142.02,186.5,90.83,231.28,362.8,112.71,173.74,205.12,2954.18
06/21/2019,49.695,167.55,140.23,181.87,90.58,228.7,359.36,112.32,173.44,204.26,2950.46
06/24/2019,49.645,168.1,139.22,182.64,89.76,228.85,359.98,112.73,173.85,203.92,2945.35
06/25/2019,48.893,165.8,139.94,177.26,89.83,227.98,360.56,111.48,171.28,205.71,2917.38
06/26/2019,49.95,168.99,140.4,177.31,92.76,226.4,359.5,114.43,171.06,204.55,2913.78
06/27/2019,49.935,170.9,139.3,180.11,91.75,226.99,359.09,115.86,171.23,206.27,2924.92
06/28/2019,49.48,169.45,139.64,180.21,93.54,227.79,363.54,114.76,173.55,207.66,2941.76
07/01/2019,50.388,175.05,141.65,179.95,94.06,232.26,361.47,117.19,173.94,206.3,2964.33
07/02/2019,50.683,175.45,142.53,180.86,95.72,234.98,367.57,116.06,175.28,209.58,2973.01
07/03/2019,51.103,174.67,142.98,183.99,97.02,238.14,370.38,115.94,176.87,212.81,2995.82
07/05/2019,51.058,173.3,142.45,183.21,96.8,237,369.92,115.75,176.66,211.24,2990.41
07/08/2019,50.005,168.45,141.02,186.8,96.96,232.39,369.18,114.93,176.19,212.16,2975.95
07/09/2019,50.31,168.8,141.61,186.05,97.72,231.48,369.73,115.78,177.73,212.09,2979.63
07/10/2019,50.808,166.93,143.54,183.87,98.11,234.76,368.16,116.64,179.31,213,2993.07
07/11/2019,50.438,166.55,143.56,183.07,99.59,238.44,368.23,116.72,180.74,212.69,2999.91
07/12/2019,50.825,169.07,144.88,189.52,100.33,241.26,369.45,118.32,180.33,212.99,3013.77
07/15/2019,51.303,173.5,145.06,189.17,101.01,240.89,367.69,119.84,180.57,214.21,3014.3
07/16/2019,51.125,174.19,144.3,190.18,101.38,240.03,365.35,118.68,179.31,213.72,3004.04
07/17/2019,50.838,174.82,142.57,190.38,100.79,240.42,358.47,117.18,179.15,213.71,2984.42
07/18/2019,51.415,172.8,141.63,189.39,101.92,241.11,356.21,118.57,180.53,215.91,2995.11
07/19/2019,50.648,172.99,139.85,187.94,101.96,239.93,356.96,117.26,179.24,213.87,2976.61
07/22/2019,51.805,174,140.84,187.75,102.55,241.46,357.63,118.18,180.57,215,2985.03
07/23/2019,52.21,178.09,141.26,189.07,102.32,243.42,357.8,120.07,180.9,214.31,3005.47
07/24/2019,52.168,178.67,141.29,192.21,102.42,243.09,368.9,129,183.33,212.78,3019.56
07/25/2019,51.755,177.29,143.21,191.21,101.57,242.35,370.32,127.35,181.59,214.44,3003.67
07/26/2019,51.935,178.74,144.65,190.61,102.32,244.35,369.46,128.16,183.69,215.58,3025.86
07/29/2019,52.42,177.02,146.39,192.09,102.81,243.3,369.62,129.97,183.21,214.98,3020.97
07/30/2019,52.195,174.1,144.93,191.77,103.61,241.93,365.99,128.54,181.53,212.34,3013.18
07/31/2019,53.26,173.11,143.01,191.09,102.56,244.95,362.17,125.01,178,210.72,2980.38
08/01/2019,52.108,165.65,141.85,185.45,101.99,257.22,363.09,123.45,179.17,211.25,2953.56
08/02/2019,51.005,161,141.71,178.93,99.52,253.95,361.91,121.82,177.42,214.48,2932.05
08/05/2019,48.335,153.67,138.3,174.46,95.64,244.18,358.43,116.93,168.86,210.45,2844.74
08/06/2019,49.25,157.43,141.87,179.63,97.41,245.82,366.78,119,172.48,214.08,2881.77
08/07/2019,49.76,159.17,134.86,181.36,97.33,248.68,369.3,120.72,175.32,216.83,2883.98
08/08/2019,50.858,162.22,137.89,186.35,100.71,257.78,377.17,124.31,179.9,218.01,2938.09
08/09/2019,50.248,159.12,138.52,182.82,100.44,256.19,377.01,120.61,179.05,221.15,2918.65
08/12/2019,50.12,159.31,135.75,178.82,98.31,254.1,377,120.08,176.34,217.16,2883.75
08/13/2019,52.243,164.03,137.01,179.59,99.74,258.37,377.22,123.34,178.61,219.73,2926.32
08/14/2019,50.688,162.06,132.85,174.68,97.53,248.61,368.94,120.6,173.51,216.48,2840.6
08/15/2019,50.435,166.97,133.41,175.44,97.47,253.17,373.46,119.85,176.27,218.27,2847.6
08/16/2019,51.625,174.6,135.2,177.83,98.83,256.68,377,122.82,178.23,218.47,2888.68
08/19/2019,52.588,178.28,135.29,178.67,98.76,260.68,380.47,124.6,179.74,218.78,2923.65
08/20/2019,52.59,177.21,135.13,179.67,98.68,261.24,381.75,124.31,179.24,218.47,2900.51
08/21/2019,53.16,175.24,135.76,183.33,99.3,264.62,383,126.04,180.94,220.71,2924.43
08/22/2019,53.115,171.91,136.08,183.97,98.46,263.32,385.88,125.21,180.09,219.49,2922.95
08/23/2019,50.66,164.54,131.67,180.03,95.18,257.04,376.89,120.29,175.23,214.66,2847.11
08/26/2019,51.623,165.9,134.61,182.35,96.31,257.2,380.32,121.67,177.59,216.91,2878.38
08/27/2019,51.04,166.2,134.49,180.11,94.52,257.26,379.99,122.18,178.38,216.05,2869.16
08/28/2019,51.383,167.48,136.55,182.7,96.17,258.72,380.97,122.74,178.67,218.07,2887.94
08/29/2019,52.253,172.81,137.84,186.06,98.12,260.75,384.43,123.57,181.17,220.54,2924.58
08/30/2019,52.185,175.03,137.26,184.67,98.63,260.19,384.11,123.75,180.82,217.97,2926.46
09/03/2019,51.425,172.41,136.31,179.54,99.47,258.67,384.69,121.74,179.2,217.13,2906.27
09/04/2019,52.298,174.33,137.89,180.7,99.69,259.2,389.08,124.59,181.77,218.5,2937.78
09/05/2019,53.32,178.94,138.84,188.41,99.8,264.83,385.15,126.81,184.73,219.49,2976
09/06/2019,53.315,176.69,139.55,203.14,100.91,267.75,386.56,127.09,185.74,220.03,2978.71
09/09/2019,53.543,177.78,138.83,194.39,102.17,260.76,380.21,127.1,181.55,217.26,2978.43
09/10/2019,54.175,174.99,135.79,193.26,102.96,252.35,381.32,127.04,176.35,209.68,2979.39
09/11/2019,55.898,176.09,136.19,196.41,102.47,252,381.55,128.58,174.98,210.2,3000.93
09/12/2019,55.771,178.24,137.5,198.73,102.19,251.88,386.63,130.22,177.98,212.15,3009.57
09/13/2019,54.688,179.17,138.02,195.18,102.77,250.07,384.86,129.61,177.27,209.81,3007.39
09/16/2019,54.975,177.07,135.8,193.7,104.03,249.5,392.66,128.36,176.11,207.4,2997.96
09/17/2019,55.175,179,136.31,195.47,102.2,256.12,393.98,129.56,176.45,209.85,3005.7
09/18/2019,55.693,180,136.8,195.36,102.99,254.69,397.04,129.31,175.29,210.43,3006.73
09/19/2019,55.24,180.46,133.3,193.61,103.08,256.73,393.43,128.83,175.96,210.52,3006.79
09/20/2019,54.433,182.51,132.27,189.3,103.27,252.78,388.25,126.67,174.06,209.39,2992.07
09/23/2019,54.68,176.98,132.46,195.18,104.26,252.46,387.67,127.77,174.91,211.54,2991.78
09/24/2019,54.42,171.55,131.97,193.85,103.62,251.78,389.17,125.81,174.48,212.02,2966.6
09/25/2019,55.258,176.66,133.09,193.02,105.06,254.58,390.43,127.74,175.28,212.63,2984.87
09/26/2019,54.973,175,131.27,191.54,104.56,256,392.92,128.11,175.65,212.6,2977.62
09/27/2019,54.705,165.98,129.96,189.72,103.66,246.35,387.87,127.14,174,213.16,2961.79
09/30/2019,55.993,167.23,130.32,192.53,102.4,244.98,390.06,129.24,172.01,214.71,2976.74
10/01/2019,56.148,165.15,129.55,192.69,101.03,242.85,384.19,128.59,174.29,209.02,2940.25
10/02/2019,54.74,165.77,129.14,189.13,98.24,236.44,378.16,126.84,169.83,206.27,2887.61
10/03/2019,55.205,169.48,128.15,190.15,98.87,239.62,380.06,128.7,172.87,210.03,2910.63
10/04/2019,56.753,170.34,130.27,193.12,100.86,244.44,384.95,130.14,175.98,211.69,2952.01
10/07/2019,56.765,168.32,130.9,191.66,101.36,245.58,383.78,128.85,174.9,211.92,2938.79
10/08/2019,56.1,161.93,128.47,191.37,100.82,241.85,382.12,124.98,172.42,211.11,2893.06
10/09/2019,56.758,165.19,129.33,192.16,102.71,248.79,384.61,127.44,174.88,212.83,2919.4
10/10/2019,57.523,166.07,129.34,198.13,106.6,250.97,386.88,127.73,174.88,211.76,2938.13
10/11/2019,59.053,172.94,130.02,201.62,106.53,252.99,381.47,130.09,177.06,209.02,2970.27
10/14/2019,58.968,171.16,129.7,203.04,106.65,251.37,382.61,129.75,177.36,208.38,2966.15
10/15/2019,58.83,175.29,129.76,203.89,107.3,253.45,382.75,131.69,178.75,207.22,2995.68
10/16/2019,58.593,177.12,130.86,203.08,106.26,252.3,382.84,129.5,177.87,208.3,2989.69
10/17/2019,58.82,176.85,132.37,204.96,107.21,253,377.06,130.13,177.94,206.85,2997.95
10/18/2019,59.103,169.13,130.89,207.11,107.2,250.48,372.48,129.46,175.71,208.5,2986.2
10/21/2019,60.128,173.52,130.26,205.28,108.2,251.42,374.05,130.93,176.43,209.85,3006.72
10/22/2019,59.99,169.89,132.4,204.4,108.77,246.18,373.68,128.57,170.86,199.27,2995.99
10/23/2019,60.795,169.92,131.13,205.46,109,243.91,373.09,118.95,171.32,199.21,3004.52
10/24/2019,60.895,172.55,130.26,206.84,110.63,248.4,374.74,118.41,176.16,196.02,3010.29
10/25/2019,61.645,174.31,130.9,208,114.42,249.27,370.73,120.51,177.85,194.61,3022.55
10/28/2019,62.263,178.68,130.53,205.97,117.25,248.59,371.84,120,179.84,191.78,3039.42
10/29/2019,60.823,176.89,129.48,205.58,118.96,256.22,371.1,120.29,177.63,192.62,3036.89
10/30/2019,60.815,177.53,129.6,205.85,116.45,254.65,378.64,117.79,179.25,196.89,3046.77
10/31/2019,62.19,176.67,129.92,204.27,116.82,257.99,376.68,117.99,178.86,196.7,3037.56
11/01/2019,63.955,176.46,132.75,200.69,118.4,258.8,379.17,118.04,180.93,193.94,3066.91
11/04/2019,64.375,179.69,132.92,196.48,118.54,256.34,374.48,120.97,178.95,188.66,3078.27
11/05/2019,64.283,182,131.45,194.34,118.92,251.19,373.63,119.86,176.37,192.18,3074.62
11/06/2019,64.31,184.16,131.27,200.74,118.42,253.39,379.79,120.36,176.77,194.18,3076.78
11/07/2019,64.858,186.66,132.96,202.82,119.57,255.59,378.75,119.92,178.43,193.08,3085.18
11/08/2019,65.035,187.16,137.96,204.13,119.7,255.3,381.86,120.11,178.97,193.61,3093.08
11/11/2019,65.55,186.71,136.74,207.19,118.41,255.07,381.38,118.075,179.54,192.64,3087.01
11/12/2019,65.49,186.97,138.58,207.81,118.1,255.13,386.3,119.02,179.74,193.28,3091.84
11/13/2019,66.118,182.48,148.72,211.11,118.43,258.62,387.69,118.42,179.41,195,3094.04
11/14/2019,65.66,182.8,147.15,213.22,119.44,260,390.16,117.57,179.75,194,3096.63
11/15/2019,66.44,185.49,144.67,215.91,118.36,262.89,393.55,118,179.77,193.97,3120.46
11/18/2019,66.775,184.61,147.65,218.46,118.65,264.08,392.76,117.89,179.66,194.28,3122.03
11/19/2019,66.573,185.25,148.38,216.88,117.42,267.87,390.81,117.84,182.77,193.44,3120.18
11/20/2019,65.798,182.35,146.93,217.04,116.06,268.1,392.7,116.23,181.66,194.13,3108.46
11/21/2019,65.503,184.86,146.9,216.74,118.37,264.39,390.26,116.1,179.89,192.35,3103.54
11/22/2019,65.445,186.78,148.29,219.9,116.63,265.21,390.74,117.01,179.47,193.14,3110.29
11/25/2019,66.593,190.45,149.69,222.16,115.42,265.85,389.98,119.01,180.97,191.89,3133.64
11/26/2019,66.073,194.7,151.64,222.84,114.33,266.9,392.5,119.13,182.55,194.01,3140.52
11/27/2019,66.96,200.82,151.48,228.83,114.69,265.5,394.24,121.73,184.37,196.3,3153.63
11/29/2019,66.813,200,151.58,225.69,114.72,264.65,391.03,120.21,184.51,194.48,3140.98
12/02/2019,66.04,196.31,150.62,225.53,114.33,262.19,383.62,118.79,181.79,195.18,3113.87
12/03/2019,64.863,194.9,148.58,223.19,112.75,264,381.62,117.75,181.9,193.12,3093.2
12/04/2019,65.435,193.74,148.28,225.58,112.57,268.46,384.58,120.28,180.6,194.31,3112.76
12/05/2019,66.395,200,147.44,230.79,112.54,271.54,385.94,120.74,181.89,194.21,3117.43
12/06/2019,67.678,201.89,147.66,229.38,113.56,274.38,386.86,122.37,182.17,195.35,3145.91
12/09/2019,66.73,198.74,146.21,230.88,111.96,272.06,383.34,122,182.92,194.68,3135.96
12/10/2019,67.12,200.45,146.1,229.65,111.93,271.66,384.44,121.37,182.26,194.95,3132.52
12/11/2019,67.693,204.64,147.59,233.19,112.21,272.15,386.24,123.72,182.01,194.72,3141.63
12/12/2019,67.865,204.5,147.76,224.47,113.73,270.29,384.05,126.07,182.64,196.31,3168.57
12/13/2019,68.788,204.91,146.38,223.55,112.99,271.2,386.47,126.64,185.14,197.12,3168.8
12/16/2019,69.965,206.97,148.46,225.35,114.14,272.61,385.95,127.07,186.24,197.88,3191.45
12/17/2019,70.103,208.18,147.73,222.98,113.03,271.56,386.89,127.09,185.52,196.52,3192.52
12/18/2019,69.935,210,146.26,224.31,113.04,269.45,380.57,126.35,184.9,195.63,3191.14
12/19/2019,70.005,210.13,146.15,224.13,112.81,272.48,383.15,126.4,186.54,197.06,3205.37
12/20/2019,69.86,212.25,146.88,230.29,113.35,271.66,386.47,128.95,188,197.14,3221.22
12/23/2019,71,214.83,144.68,228.13,112.67,271.37,391.9,128.55,187.08,196.2,3224.01
12/24/2019,71.068,214.26,145.29,229.03,113.2,272.5,390.17,128.53,187.57,196.67,3223.38
12/26/2019,72.478,216.38,145.7,231.17,112.06,273.56,392.3,128.48,189.16,197.06,3239.91
12/27/2019,72.45,215.47,145.75,230.02,110.6,274.29,393.6,128.57,189.39,198.17,3240.02
12/30/2019,72.88,212.91,143.77,230.83,110.37,271.94,391.9,127.66,187.83,196.91,3221.29
12/31/2019,73.413,212.1,144.63,231.67,111.41,273.05,389.38,128.29,187.9,197.61,3230.78
01/02/2020,75.088,219.77,148.2,233.42,112.2,277.84,399.37,129.57,191.12,200.79,3257.85
01/03/2020,74.358,217,146.5,232.64,108.49,276.91,413.74,127.85,189.6,200.08,3234.85
01/06/2020,74.95,216.64,145.65,235.43,107.81,279.04,413.11,126.96,189.19,202.33,3246.28
01/07/2020,74.598,217.63,145.7,233.7,108.14,280.98,414.5,129.41,188.69,202.63,3237.18
01/08/2020,75.798,218,145.4,237.27,104.1,285.01,411.03,129.76,191.92,205.91,3253.05
01/09/2020,77.408,221.78,144.83,235.9,105.62,289.58,414.93,131.33,193.25,208.35,3274.7
01/10/2020,77.583,223.83,144.62,234.84,104.87,288.94,413.83,130,193.77,207.27,3265.35
01/13/2020,79.24,230.48,143.88,245.18,105.3,294.24,419.02,129.95,195.33,206.51,3288.13
01/14/2020,78.17,226.49,145.2,243.77,106.38,290.17,416.14,130.67,196.05,207.32,3283.15
01/15/2020,77.835,225.06,144.32,243.49,104.89,294.38,420.95,129.17,199.8,209.77,3289.29
01/16/2020,78.81,223.94,145.12,243.71,103.79,298.19,425.7,130.16,200.95,210.85,3316.81
01/17/2020,79.683,227.43,144.33,241.25,103.31,296.79,425.66,131.7,204.7,211.98,3329.62
01/21/2020,79.143,222.26,143.56,242.52,102.34,296.2,426.15,130.86,207.29,211.16,3320.79
01/22/2020,79.425,222.37,144.01,244.3,101.86,297.42,424.42,133.34,207.9,211.44,3321.75
01/23/2020,79.808,219.13,142.2,243.06,102.08,297.19,428.78,134.25,206.52,213.42,3325.54
01/24/2020,79.578,213.75,140.08,240.35,100.32,294.83,432.5,130.52,205,211.24,3295.47
01/27/2020,77.238,205.47,135.9,236.74,96.92,293.13,432.38,126.31,201.69,209.34,3243.63
01/28/2020,79.423,210.23,138.37,239.35,96.69,297.28,437.17,128.04,202.85,210.39,3276.24
01/29/2020,81.085,212.02,136.06,243.66,95.8,297.31,433.84,125.49,204.86,214.44,3273.4
01/30/2020,80.968,208.58,137.81,243.77,96.41,299.86,435.9,124.42,208.21,216.18,3283.66
01/31/2020,77.378,206.59,138.31,239.39,91.37,293.73,428.12,120.65,198.97,213.97,3225.52
02/03/2020,77.165,213.1,141.32,246.37,88.97,295.67,423.86,123.4,200.81,215.18,3248.92
02/04/2020,79.713,222.88,144.73,247.99,88.72,297.92,430.78,126.47,203.56,214.62,3297.59
02/05/2020,80.363,220.22,141.37,243.9,92.64,294.77,435.19,132.44,202.81,214.37,3334.69
02/06/2020,81.303,220.9,142.7,243.78,90.22,295.52,438.97,132.52,203.04,212.87,3345.78
02/07/2020,80.008,216.53,141.02,243.51,90.33,295.48,439.17,128.7,202.74,211.61,3327.71
02/10/2020,80.388,215.77,142.59,248.54,90.26,296.56,439.76,129.65,205.99,213.21,3352.09
02/11/2020,79.903,217.21,141.01,251.58,90.27,294.12,439.85,130.7,203.94,215.73,3357.75
02/12/2020,81.8,224.31,141.85,253.94,91.14,303.83,436.6,132.42,207.44,217.46,3379.45
02/13/2020,81.218,220.36,140.9,253.86,90.34,301.35,434.7,132.81,207.4,217.42,3373.94
02/14/2020,81.238,219.63,139.54,254.41,89.47,307.65,437.85,132.21,210.29,217.09,3380.16
02/18/2020,79.75,220.52,139.14,259.23,88,306.74,435.55,131.24,211.2,216.15,3370.29
02/19/2020,80.905,222.14,141.3,262.51,88.36,311.16,434.48,133.13,213.31,215.63,3386.15
02/20/2020,80.075,218.04,140.37,263.68,90.19,303.41,425.97,131.47,211.45,215.08,3373.23
02/21/2020,78.263,212.59,138.97,255.9,89.25,293.25,427.8,128.52,208.81,215.87,3337.75
02/24/2020,74.545,206.16,133.01,246.21,86.56,290.9,419.35,121.44,198.79,213.52,3225.89
02/25/2020,72.02,205.61,128.19,238.81,82.81,282.63,400.36,118.38,188.4,212.1,3128.21
02/26/2020,73.163,208.74,123.36,238.56,80.33,282.77,400.9,118.79,187.21,210.1,3116.39
02/27/2020,68.38,205.03,118.04,220.7,74.26,267.15,384.6,113.13,180.01,201,2978.76
02/28/2020,68.34,208,117.65,217.41,74.86,265.91,369.87,114.14,181.76,194.17,2954.22
03/02/2020,74.703,210.98,119.98,228.9,75.11,289.31,381.35,118.97,192.33,202.55,3090.23
03/03/2020,72.33,207.41,116.45,227.13,72.86,280.14,377.4,113.81,185.73,199.51,3003.37
03/04/2020,75.685,211.96,119.18,231.62,74.63,296.06,402.03,119.05,194.29,207.02,3130.12
03/05/2020,73.23,211.46,113.98,221.19,71.98,278.42,384.7,114.72,186.96,198.32,3023.94
03/06/2020,72.258,204.64,115.27,218.55,69.3,271.06,382.47,113.16,184.36,198.86,2972.37
03/09/2020,66.543,197.66,104.35,199.77,62.09,242.51,352.03,105.04,171.13,186.86,2746.56
03/10/2020,71.335,206.39,111.46,204.12,63.36,259.17,367.17,112.12,182.6,199.86,2882.23
03/11/2020,68.858,198.91,105.51,193.74,55.15,240.36,356.93,106.5,172.95,188.25,2741.38
03/12/2020,62.058,185.1,91.81,169.13,46.4,221.46,311.38,97.53,160.08,170.13,2480.64
03/13/2020,69.493,194,102.52,176.75,54.36,248.1,328.59,106.04,175.83,177.13,2711.02
03/16/2020,60.553,178.85,95.01,138.98,48.27,222.16,287.94,93.5,152.01,149.01,2386.13
03/17/2020,63.215,184.81,93.53,144.88,46.67,227.66,318.83,106.15,157.89,147.62,2529.19
03/18/2020,61.668,180,88.8,140.36,42.97,193.08,333.41,100,148.48,137.3,2398.1
03/19/2020,61.195,180.88,94.93,154.86,45.68,207.78,314.2,101.57,152.25,149.5,2409.39
03/20/2020,57.31,181.3,85.98,165.01,48.35,208.79,291.22,97.6,146.83,148.49,2304.92
03/23/2020,56.093,176.34,85.76,172.3,42.09,192.05,276.8,98.44,135.74,137.1,2237.4
03/24/2020,61.72,185.75,98.12,192.74,45.58,218.66,288.91,105.36,154.53,161.95,2447.33
03/25/2020,61.38,188.56,100.73,193.62,50.5,227.19,319.67,99.16,161.78,162.98,2475.56
03/26/2020,64.61,195.32,105.36,200.8,54.39,244.95,350.33,107.76,168.88,167.35,2630.07
03/27/2020,61.935,188.59,96.4,188.84,52.32,239.75,348.38,100.5,161.56,164.01,2541.47
03/30/2020,63.703,191.27,99.8,193.94,54.16,246.99,348.85,102.02,165.57,168.13,2626.65
03/31/2020,63.573,194.48,96.6,189.55,53.65,245.05,338.95,99.93,161.12,165.35,2584.59
04/01/2020,60.228,187.56,94.92,183.5,49.51,234.33,338.52,96.89,153.11,158.17,2470.5
04/02/2020,61.233,188.9,96.97,185.49,51.72,241.34,353.96,102.02,157.39,161.5,2526.9
04/03/2020,60.353,187.11,93.88,181.25,51.62,238.8,350.5,99.98,151.85,160.33,2488.65
04/06/2020,65.618,196.45,99.58,194.95,57.42,255.83,367.95,108.96,169.44,177.04,2663.68
04/07/2020,64.858,198,101.24,194.92,58.63,256.06,355.28,106.26,168.59,175.59,2659.41
04/08/2020,66.518,195.98,101.07,196.01,63.7,261.51,361.41,110.17,174.94,177.49,2749.98
04/09/2020,66.998,196.37,104.5,203.51,61.52,283.55,371,107.69,173.69,183.7,2789.82
04/13/2020,68.313,199.44,103.5,199.27,61.56,268.44,369.94,107.67,168.99,180.12,2761.63
04/14/2020,71.763,204.78,106.03,205.18,61.07,277.34,380.03,110.95,174.62,183.99,2846.06
04/15/2020,71.108,208.17,103.37,207.95,56.47,273.25,374.38,107.98,165.96,177.84,2783.36
04/16/2020,71.673,212.66,102.02,209.19,53.53,274.55,377.88,111.39,162.42,179.5,2799.55
04/17/2020,70.7,209.5,106.63,225.86,59.53,282.59,401.51,113.55,169.54,186.1,2874.56
04/20/2020,69.233,212.13,102.26,218.59,58.12,279.17,383.21,111.53,164.22,181.65,2823.16
04/21/2020,67.093,207.34,100.54,206.72,56.8,267.23,373.44,106.84,160.53,177.58,2736.56
04/22/2020,69.025,209.96,100.99,212.09,58.18,276.01,380.4,111.98,166.59,186.48,2799.31
04/23/2020,68.758,205.24,101,211.64,59.97,279.56,376.73,110.46,166.38,182.04,2797.8
04/24/2020,70.743,204.36,101.19,214.55,60.53,283.94,381.77,113.93,167.32,184.02,2836.74
04/27/2020,70.793,203.69,106.06,226.89,63.49,291.19,378.57,115.78,171.76,185.89,2878.48
04/28/2020,69.645,201.15,106.21,224.47,67.34,295.83,384.73,114.24,171.25,185.93,2863.39
04/29/2020,71.933,206.7,112.25,232.43,73.5,294.42,387.91,119.4,181.79,187.82,2939.51
04/30/2020,73.45,202.67,108.15,223.48,73.17,292.88,389.06,116.07,178.72,187.56,2912.43
05/01/2020,72.268,194.48,105.5,218.69,66.36,286.06,383.47,109.71,175.57,182.66,2830.71
05/04/2020,73.29,191.15,103.18,218.69,73.48,285.77,380.16,110.5,176.15,181.87,2842.74
05/05/2020,74.39,195.02,101.06,218.21,75.2,295.41,390.3,111.54,178.44,179.24,2868.44
05/06/2020,75.158,195.17,100.88,223.18,71.91,289.36,378.58,112.42,178.78,176.97,2848.42
05/07/2020,75.935,196.49,105.57,225.99,73.31,295.58,376.54,113.65,182.72,181.12,2881.19
05/08/2020,77.533,201.19,109.16,237.99,77.06,297.65,378.4,115,185.09,181.23,2929.8
05/11/2020,78.753,205.4,107.77,245.62,76.67,300.68,376.56,114.88,183.56,180.88,2930.32
05/12/2020,77.853,200.31,104.56,242.6,73.53,299.21,371.11,111.69,179.47,176.54,2870.12
05/13/2020,76.913,199.46,102.92,229.39,71.03,294.4,364.18,109.07,177.09,172.82,2820
05/14/2020,77.385,201.3,105.91,237.57,71.75,300.12,356.28,110.35,180.9,175.41,2852.5
05/15/2020,76.928,203.68,109.05,247.09,70.93,303.14,360.4,108.24,183.49,173.81,2863.7
